profile pic,nums/length username,fullname words,nums/length fullname,name==username,description length,external URL,private,#posts,#followers,#follows,fake
1,0.89,0,0.23,0,14,0,0,12,75,899,1
0,0.81,0,0.49,0,20,0,0,12,45,880,1
1,0.04,3,0.05,0,105,1,0,922,4715,311,0
0,0.77,0,0.26,1,8,0,0,6,33,1733,1
1,0.25,3,0.07,0,135,0,1,569,1190,298,0
1,0.84,0,0.1,1,4,0,0,6,78,567,1
0,0.7,1,0.39,1,4,0,1,12,37,1996,1
0,0.82,1,0.48,1,8,0,1,14,69,1229,1
1,0.24,1,0.02,0,73,1,0,500,603,880,0
1,0.27,2,0.05,0,28,1,1,135,7041,859,0
1,0.8,1,0.44,1,13,0,0,14,89,346,1
0,0.72,0,0.19,1,4,1,0,18,99,1457,1
0,0.75,1,0.1,1,15,0,0,2,59,1484,1
1,0.24,2,0.1,0,95,0,1,475,1570,511,0
1,0.75,1,0.18,1,20,0,1,18,14,369,1
1,0.18,3,0.04,0,29,1,1,524,7021,418,0
0,0.84,1,0.41,1,9,1,0,6,62,591,1
0,0.86,1,0.38,1,15,1,0,18,27,1776,1
1,0.06,3,0.04,1,133,0,1,323,3760,717,0
0,0.89,0,0.22,1,4,0,0,11,17,387,1
1,0.17,3,0.08,0,118,1,0,614,1401,523,0
0,0.95,1,0.24,1,17,0,1,6,80,1332,1
0,0.52,1,0.18,1,19,0,1,12,100,1709,1
1,0.23,3,0.03,1,42,0,0,619,8696,1000,0
0,0.84,0,0.48,1,7,1,1,18,93,126,1
1,0.97,0,0.37,1,4,1,0,3,51,1982,1
1,0.27,3,0.09,0,85,0,1,884,7195,569,0
0,0.74,1,0.49,1,8,0,0,1,62,885,1
1,0.64,0,0.45,1,10,0,0,4,92,250,1
0,0.53,0,0.25,0,8,0,0,7,77,1372,1
1,0.69,0,0.12,1,15,0,0,6,81,1476,1
1,0.13,2,0.07,0,54,0,1,513,7944,782,0
0,0.67,0,0.43,1,8,0,0,7,86,635,1
1,0.26,1,0.08,0,139,0,0,348,5297,153,0
0,0.97,0,0.33,1,13,1,1,0,89,272,1
0,0.83,1,0.4,1,15,0,1,14,37,1074,1
0,0.59,1,0.36,0,11,0,0,16,12,1959,1
1,0.01,2,0.03,0,30,1,0,50,7512,153,0
0,0.98,1,0.12,0,16,0,1,15,61,508,1
1,0.11,1,0.03,0,95,0,0,268,4690,563,0
1,0.27,2,0.09,0,43,1,1,609,9902,631,0
1,0.1,2,0.1,0,60,1,0,73,4725,193,0
0,0.75,1,0.43,1,4,0,0,2,72,890,1
0,0.75,0,0.03,0,3,0,1,13,49,102,1
1,0.12,1,0.01,0,87,0,1,882,8212,704,0
0,0.85,0,0.25,0,14,0,0,11,26,1637,1
1,0.91,1,0.03,1,15,0,1,15,31,1055,1
1,0.12,3,0.04,0,130,1,1,78,6774,622,0
1,0.02,1,0.01,0,37,1,0,916,6610,758,0
1,0.59,1,0.45,1,0,0,1,6,91,1428,1
0,0.76,0,0.3,0,8,0,0,2,59,1659,1
0,0.93,0,0.07,1,17,0,0,2,69,956,1
1,0.96,0,0.03,0,14,0,0,14,39,179,1
1,0.51,1,0.29,1,9,0,1,19,75,166,1
0,0.92,1,0.4,1,20,0,1,9,13,1346,1
0,0.8,1,0.44,0,18,0,1,19,56,1362,1
1,0.08,3,0.02,1,60,1,0,521,7315,113,0
1,0.22,2,0.03,0,88,1,1,722,4581,998,0
1,0.15,4,0.01,0,37,1,1,865,4808,409,0
1,0.3,3,0.01,0,56,1,1,674,8479,850,0
1,0.17,3,0.04,0,65,0,0,808,4279,252,0
0,0.81,1,0.42,1,3,0,0,10,45,403,1
1,0.81,1,0.22,1,5,0,0,20,19,158,1
0,0.64,0,0.27,1,14,0,0,18,75,1309,1
1,0.28,4,0.04,1,104,0,1,509,317,129,0
1,0.27,1,0.08,0,52,0,0,989,317,828,0
1,0.18,3,0.01,0,130,1,1,493,1540,508,0
1,0.26,1,0.1,0,146,0,1,62,4506,609,0
1,0.29,1,0.01,1,59,0,1,703,2371,296,0
1,0.13,2,0.04,1,113,1,0,637,4931,507,0
1,0.01,3,0.08,0,41,0,1,137,6268,523,0
1,0.21,2,0.06,0,55,1,1,133,8521,839,0
1,0.26,4,0.01,0,88,0,1,193,8143,595,0
1,0.08,1,0.05,0,111,0,1,567,5002,668,0
1,0.6,1,0.11,1,9,1,0,3,83,979,1
1,0.29,4,0.08,0,54,1,0,741,3406,995,0
0,0.9,0,0.42,1,15,1,0,15,67,914,1
1,0.13,2,0.02,0,148,1,0,523,8107,319,0
0,0.78,1,0.09,1,1,0,0,4,83,472,1
0,0.94,1,0.18,1,0,0,0,1,29,644,1
1,0.22,1,0.03,1,98,1,0,655,1008,884,0
1,0.04,3,0.04,0,92,1,1,738,9476,440,0
0,0.69,1,0.47,1,17,0,0,14,64,214,1
0,0.94,1,0.03,1,9,0,0,11,89,1848,1
0,0.66,1,0.37,0,13,1,0,7,98,1660,1
1,0.27,1,0.06,0,101,0,0,115,6941,432,0
0,0.89,1,0.13,1,17,1,0,5,72,1209,1
1,0.64,0,0.32,0,2,0,1,18,39,635,1
1,0.16,4,0.01,0,26,1,1,937,6751,953,0
1,0.9,1,0.36,1,15,0,1,18,84,225,1
0,0.82,0,0.12,1,14,1,0,0,34,443,1
0,0.66,0,0.01,1,6,0,1,5,21,1353,1
0,0.88,0,0.21,0,14,0,1,4,51,1986,1
0,0.9,0,0.13,1,4,0,1,4,97,1287,1
0,0.79,1,0.35,1,19,0,1,3,10,603,1
0,0.61,0,0.13,0,15,0,0,2,70,187,1
0,0.81,0,0.34,1,16,0,0,16,29,146,1
1,0.19,2,0.02,0,56,1,1,472,2846,390,0
1,0.16,3,0.05,1,54,0,1,322,6155,505,0
1,0.85,1,0.44,1,20,0,1,12,66,469,1
1,0.51,0,0.38,0,6,0,0,3,83,103,1
1,0.25,2,0.03,0,80,0,1,947,3114,893,0
1,0.55,0,0.14,1,13,0,1,16,25,1289,1
1,0.56,0,0.08,1,14,0,1,3,26,850,1
1,0.02,1,0.04,0,72,1,0,549,8226,928,0
0,0.89,0,0.24,0,13,0,0,2,68,1417,1
0,0.78,1,0.48,1,18,0,0,2,32,1743,1
1,0.02,4,0.05,0,123,1,0,962,8608,460,0
0,0.58,0,0.0,0,7,0,0,1,45,861,1
0,0.71,0,0.23,0,19,1,1,2,86,989,1
1,0.3,4,0.06,0,77,0,1,679,1247,678,0
1,0.13,2,0.05,1,95,0,1,52,3585,288,0
0,0.58,1,0.06,0,14,0,0,10,71,476,1
1,0.16,3,0.02,0,62,1,1,326,3767,463,0
1,0.09,4,0.04,0,102,0,0,661,6009,767,0
1,0.54,0,0.21,1,9,0,0,19,48,286,1
1,0.14,1,0.02,0,102,1,0,514,8263,464,0
1,0.3,2,0.1,0,104,1,1,575,9300,535,0
0,0.68,1,0.43,1,0,1,1,1,100,494,1
1,0.27,1,0.08,0,39,1,1,425,6562,880,0
0,0.74,0,0.14,1,9,0,1,9,90,121,1
1,1.0,0,0.31,1,5,0,1,2,77,301,1
1,0.03,1,0.02,0,133,1,1,566,7302,752,0
0,0.72,1,0.11,0,11,0,0,7,66,843,1
1,0.89,0,0.37,1,4,0,0,13,49,1051,1
1,0.13,2,0.0,0,86,1,1,318,542,407,0
1,0.09,4,0.02,0,124,0,1,414,1654,546,0
0,0.82,0,0.01,1,7,0,1,19,73,172,1
1,0.55,1,0.05,1,0,0,0,13,33,1344,1
1,0.12,2,0.09,0,26,1,1,350,8549,196,0
0,0.54,1,0.28,1,7,0,1,6,79,443,1
0,0.62,1,0.06,1,6,1,1,9,35,749,1
0,0.82,0,0.11,1,16,0,0,6,55,635,1
1,0.3,1,0.0,0,92,0,1,676,2815,225,0
0,0.51,1,0.41,1,8,0,0,14,31,1606,1
0,0.59,1,0.0,1,17,0,0,14,44,1239,1
0,0.65,0,0.19,1,1,0,0,13,27,477,1
1,0.07,3,0.04,0,77,1,0,281,3518,569,0
1,0.1,4,0.02,0,70,0,1,616,4311,964,0
1,0.2,2,0.05,0,132,1,1,729,5200,638,0
1,0.2,3,0.09,0,115,0,0,67,8562,293,0
0,0.72,1,0.0,1,7,0,0,20,11,1608,1
1,0.08,2,0.07,1,37,0,1,569,2578,990,0
1,0.03,1,0.04,0,146,1,0,79,5760,628,0
1,0.04,3,0.07,1,40,0,1,328,7022,474,0
1,0.05,4,0.08,0,110,1,1,253,6499,950,0
1,0.07,1,0.04,0,83,1,1,721,274,134,0
1,0.12,1,0.01,0,140,0,1,965,6732,978,0
1,0.23,3,0.01,0,26,1,1,336,3394,739,0
0,0.87,0,0.47,0,1,0,0,11,87,222,1
1,0.16,4,0.02,0,135,1,1,144,810,850,0
1,0.13,4,0.04,0,86,1,1,171,3241,457,0
1,0.54,0,0.05,0,7,0,0,4,89,204,1
1,0.28,1,0.05,0,53,0,0,650,6649,767,0
1,0.28,4,0.02,0,90,1,0,297,2492,339,0
1,0.99,1,0.37,1,16,0,1,2,68,740,1
1,0.27,2,0.01,0,147,1,1,527,6825,832,0
1,0.05,2,0.03,0,47,1,1,719,6977,932,0
0,0.7,0,0.11,0,6,0,1,17,96,269,1
1,0.22,1,0.05,0,142,0,1,404,8709,427,0
0,0.86,1,0.32,1,12,0,0,5,89,491,1
0,0.95,1,0.01,1,7,0,0,14,70,494,1
0,0.62,0,0.3,1,4,0,0,13,47,808,1
0,0.51,1,0.48,1,0,0,0,6,45,300,1
1,0.88,1,0.5,1,15,0,0,6,88,229,1
0,0.72,0,0.11,1,2,0,1,17,57,1336,1
0,0.66,1,0.36,0,3,0,0,7,13,1985,1
0,0.56,1,0.47,1,20,1,0,17,41,1935,1
0,0.69,0,0.04,1,7,0,0,4,88,1773,1
1,0.83,0,0.07,1,11,0,0,1,10,1077,1
1,0.24,4,0.07,0,92,1,0,516,1683,920,0
1,0.03,4,0.02,0,76,0,1,967,8991,365,0
0,0.95,1,0.44,0,5,0,1,5,96,1844,1
1,0.65,0,0.33,1,1,0,0,15,84,1532,1
1,0.07,4,0.08,0,54,1,1,724,7841,881,0
0,0.57,1,0.24,0,19,0,1,18,69,1434,1
1,0.86,1,0.25,1,10,0,0,17,30,1841,1
1,0.26,3,0.04,0,138,0,1,800,1093,502,0
1,0.67,0,0.29,1,9,0,1,17,36,431,1
1,0.18,3,0.08,0,36,0,1,156,2032,254,0
0,0.72,1,0.35,1,15,0,0,2,75,1852,1
1,0.02,2,0.04,0,71,1,1,133,6144,986,0
0,0.58,1,0.45,1,20,0,0,10,10,966,1
1,0.78,1,0.28,1,20,0,0,17,56,735,1
0,1.0,1,0.08,0,12,0,1,5,25,608,1
1,0.03,2,0.07,0,42,0,0,881,4414,271,0
1,0.18,2,0.09,0,102,0,0,870,8017,726,0
1,0.02,4,0.03,0,62,1,1,916,3593,938,0
0,0.94,0,0.33,1,3,0,1,12,15,115,1
1,0.29,2,0.04,0,93,1,1,527,3712,815,0
0,0.68,1,0.03,1,8,0,0,12,95,223,1
1,0.15,1,0.06,0,109,0,1,281,6286,939,0
1,0.2,1,0.07,0,132,0,0,369,2361,363,0
1,0.04,4,0.07,1,62,0,1,172,4517,257,0
1,0.96,1,0.25,0,16,0,1,7,18,838,1
0,0.93,0,0.48,1,1,0,0,17,35,1016,1
0,0.96,1,0.07,1,12,0,1,7,91,573,1
1,0.54,1,0.3,1,17,0,0,8,61,790,1
0,0.81,0,0.38,0,4,0,0,9,85,877,1
1,0.18,2,0.09,0,118,1,1,150,5417,956,0
0,0.84,0,0.08,1,10,0,0,2,60,1395,1
0,0.99,1,0.27,1,13,0,0,17,36,216,1
0,0.51,1,0.12,1,9,0,1,17,84,1499,1
1,0.93,0,0.18,1,10,0,0,0,61,1350,1
1,0.58,0,0.04,1,6,0,1,4,20,532,1
1,0.18,4,0.07,0,85,1,1,365,8394,122,0
0,0.74,0,0.27,1,14,0,1,18,83,530,1
1,0.04,4,0.07,0,26,0,1,584,6673,904,0
1,0.97,0,0.36,1,3,0,1,2,10,1684,1
1,0.17,4,0.07,1,58,0,1,335,7598,644,0
0,0.78,1,0.08,1,8,1,1,6,35,748,1
1,0.24,4,0.01,0,119,0,1,177,2741,354,0
0,0.6,0,0.19,1,16,0,0,8,93,1112,1
1,0.21,1,0.01,0,53,1,1,145,9844,451,0
1,0.28,3,0.05,0,47,1,0,720,8517,676,0
1,0.61,0,0.42,1,10,0,0,1,36,430,1
1,0.15,4,0.02,0,100,0,0,648,9462,526,0
0,0.75,1,0.48,1,1,0,1,13,37,1336,1
0,0.54,0,0.1,0,18,0,0,0,39,1546,1
1,0.69,1,0.27,0,10,0,0,10,63,795,1
0,0.91,0,0.29,1,18,0,0,6,21,1511,1
1,0.11,3,0.01,0,124,0,0,926,4852,696,0
0,0.8,1,0.43,1,20,0,1,9,91,175,1
1,0.19,4,0.1,0,60,1,1,58,2959,887,0
0,0.52,1,0.19,1,4,0,0,19,15,1405,1
0,0.76,0,0.24,1,9,0,1,7,76,1537,1
1,0.29,3,0.01,0,51,1,1,160,8667,460,0
0,0.61,0,0.2,0,17,0,1,12,31,1305,1
1,0.2,3,0.02,0,139,0,1,301,9317,704,0
0,0.69,1,0.32,1,3,0,0,0,17,171,1
1,0.19,4,0.03,1,110,0,0,333,7132,489,0
1,0.17,3,0.04,0,88,1,1,589,8213,711,0
0,0.78,0,0.34,1,1,0,1,6,37,1462,1
1,0.52,0,0.23,1,17,0,1,2,41,1351,1
1,0.18,3,0.04,0,96,0,0,180,1700,709,0
1,0.3,1,0.03,0,144,0,1,816,679,866,0
1,0.64,1,0.3,1,15,0,1,7,32,1302,1
0,0.56,1,0.06,1,13,0,0,14,60,717,1
1,0.03,1,0.06,0,73,1,1,241,5142,887,0
1,0.95,0,0.46,1,5,0,1,2,50,518,1
1,0.2,3,0.05,0,55,1,1,440,2853,699,0
1,0.86,0,0.09,1,16,0,0,19,25,1719,1
1,0.12,3,0.07,0,132,1,0,450,6484,908,0
0,0.66,1,0.47,0,20,0,1,14,81,189,1
1,0.11,3,0.08,0,41,1,1,453,7681,987,0
1,0.02,4,0.01,0,72,1,1,193,8797,725,0
1,0.12,1,0.09,0,149,0,1,155,9738,279,0
0,0.8,1,0.18,1,17,0,0,5,99,1636,1
0,0.62,0,0.26,1,6,0,1,1,83,748,1
1,0.27,4,0.08,0,54,1,1,221,9268,780,0
0,0.75,1,0.06,1,14,1,1,8,79,1834,1
1,0.68,0,0.27,1,0,1,0,14,35,1856,1
0,0.54,1,0.06,1,9,0,0,5,84,993,1
1,0.22,4,0.08,0,114,1,1,791,9720,841,0
0,0.58,0,0.43,1,10,0,1,16,66,1683,1
0,0.54,0,0.23,1,15,0,0,8,22,786,1
1,0.16,1,0.02,0,35,1,0,165,5150,745,0
0,0.92,1,0.16,0,11,0,0,8,36,697,1
1,0.11,4,0.09,0,63,1,1,179,6442,965,0
0,0.92,0,0.26,1,18,0,0,2,35,453,1
1,0.27,1,0.06,0,47,1,1,423,8030,330,0
0,0.68,0,0.05,1,8,0,0,4,60,238,1
0,0.81,0,0.1,1,19,1,1,7,55,1205,1
1,0.66,0,0.39,1,13,0,1,16,23,1513,1
0,0.74,0,0.25,1,4,0,1,17,24,1576,1
0,0.59,0,0.07,1,11,0,1,7,97,505,1
1,0.73,1,0.42,1,7,0,1,6,74,111,1
0,0.75,0,0.42,1,15,0,0,9,61,1920,1
1,0.03,4,0.01,0,29,1,0,893,8249,901,0
1,0.28,3,0.04,0,147,1,0,892,5823,359,0
0,0.8,1,0.31,1,19,0,0,2,73,1008,1
1,0.3,2,0.09,0,112,1,1,451,9337,782,0
1,0.18,3,0.0,0,99,0,0,659,9116,847,0
0,0.67,0,0.19,1,0,1,1,11,37,1603,1
1,0.01,4,0.08,0,77,0,1,52,1103,971,0
0,0.62,0,0.23,0,13,0,0,9,86,1838,1
1,0.15,3,0.03,0,111,0,1,708,1112,903,0
1,0.23,1,0.03,0,76,1,1,753,5901,609,0
1,0.5,0,0.25,0,13,0,1,5,10,837,1
1,0.59,1,0.32,1,11,0,1,13,90,284,1
0,0.76,1,0.3,1,13,0,0,15,54,1947,1
1,0.27,2,0.09,1,41,0,1,694,6139,662,0
1,0.02,1,0.03,0,92,1,1,789,6813,144,0
0,0.53,0,0.29,1,13,0,0,17,66,1852,1
1,0.71,1,0.4,1,19,0,1,17,51,1474,1
1,0.15,4,0.01,0,108,0,0,466,4868,383,0
1,0.79,0,0.17,1,18,0,0,10,31,739,1
1,0.89,1,0.38,1,3,0,1,12,25,1515,1
1,0.67,0,0.04,1,16,0,0,1,67,1166,1
0,0.52,1,0.24,1,19,0,0,9,16,1362,1
0,0.86,0,0.31,1,5,0,0,9,97,1137,1
0,0.98,0,0.29,1,13,1,0,6,82,616,1
1,0.87,0,0.06,1,5,1,0,17,62,1079,1
0,0.95,0,0.04,1,3,0,0,10,66,879,1
1,0.29,3,0.1,0,142,0,1,752,9689,930,0
1,0.8,0,0.18,1,1,0,0,14,34,654,1
1,0.12,1,0.07,0,32,0,0,694,9595,133,0
0,0.88,0,0.43,1,6,0,1,12,48,1198,1
0,0.55,1,0.29,1,11,0,0,9,99,933,1
1,0.24,1,0.03,0,121,1,1,346,5972,607,0
0,0.59,1,0.22,1,12,0,1,4,93,1151,1
0,0.88,0,0.03,1,2,0,1,18,21,524,1
1,0.68,1,0.43,1,2,1,0,5,74,1945,1
0,0.86,1,0.21,1,7,0,1,2,40,788,1
0,0.68,1,0.09,1,0,0,0,20,66,1385,1
0,0.55,0,0.19,1,15,0,1,15,14,1745,1
1,0.1,4,0.01,0,70,1,0,481,3322,943,0
1,0.19,1,0.06,0,140,1,0,897,1567,482,0
1,0.19,4,0.01,0,119,1,1,141,7741,226,0
1,0.7,0,0.28,1,5,0,0,14,38,538,1
1,0.09,4,0.08,0,82,0,1,329,4394,247,0
1,0.29,1,0.04,0,85,1,1,825,3428,890,0
0,0.99,0,0.19,1,0,0,0,4,75,1897,1
0,0.79,0,0.03,1,7,0,0,8,43,147,1
1,0.09,1,0.1,0,83,1,0,767,5681,467,0
0,0.7,0,0.19,1,6,0,0,4,61,1103,1
0,0.53,1,0.27,0,19,0,0,9,60,1519,1
1,0.03,1,0.0,0,45,1,1,663,1636,286,0
1,0.18,3,0.07,0,100,0,1,983,4394,352,0
1,0.2,1,0.0,0,137,1,1,200,9021,843,0
0,0.55,0,0.1,1,7,0,0,11,21,369,1
1,0.08,2,0.02,0,68,0,1,472,7001,792,0
1,0.06,1,0.01,0,94,1,0,919,5062,341,0
1,0.2,1,0.02,0,82,0,1,403,2444,478,0
0,0.85,1,0.14,1,3,0,0,5,74,1550,1
1,0.25,4,0.02,0,105,0,0,688,456,193,0
0,0.79,1,0.36,0,2,1,0,3,65,713,1
1,0.2,1,0.07,0,20,1,0,128,363,247,0
1,0.22,2,0.01,1,82,0,1,537,7238,754,0
0,0.81,0,0.16,1,15,0,1,17,57,1259,1
1,0.08,2,0.08,0,129,0,1,434,1815,891,0
1,0.07,1,0.03,1,38,1,0,647,5850,801,0
1,0.97,0,0.26,1,10,0,1,9,24,1664,1
1,0.18,3,0.01,0,51,1,1,95,7351,172,0
1,0.04,3,0.08,0,88,0,0,890,9787,801,0
0,0.92,1,0.32,0,19,0,0,0,86,786,1
0,0.77,0,0.43,1,15,0,0,2,98,246,1
1,0.13,2,0.0,0,71,1,0,499,1437,981,0
0,0.75,0,0.49,1,5,0,0,6,79,778,1
1,0.13,4,0.01,0,131,1,1,275,3667,879,0
1,0.23,2,0.01,0,105,0,1,176,1414,844,0
0,0.62,0,0.14,1,3,0,0,3,69,1999,1
1,0.25,2,0.03,0,42,1,0,237,1291,289,0
1,0.05,2,0.08,0,85,0,0,299,3745,763,0
1,0.56,0,0.19,1,17,0,0,8,72,806,1
1,0.71,1,0.22,1,12,0,0,10,34,644,1
1,0.7,0,0.48,1,18,0,1,4,39,1441,1
0,0.89,0,0.1,1,4,0,1,8,36,1714,1
1,0.17,2,0.04,0,103,1,0,589,875,318,0
1,0.25,1,0.08,0,61,0,1,186,8869,259,0
1,0.2,4,0.07,0,144,1,1,128,1373,283,0
0,0.78,1,0.15,1,9,0,1,7,74,284,1
1,0.88,0,0.26,0,11,0,0,18,77,141,1
0,0.76,0,0.38,1,4,0,0,18,22,941,1
1,0.14,3,0.05,0,28,0,0,332,4711,893,0
1,0.27,2,0.03,1,74,0,0,292,7636,211,0
1,0.22,3,0.09,0,45,0,1,183,7752,189,0
0,0.67,0,0.4,1,5,0,1,1,50,1629,1
0,0.52,1,0.14,1,1,0,0,17,83,939,1
0,0.69,1,0.11,1,18,0,0,12,70,930,1
0,0.91,1,0.29,0,12,0,0,3,89,1029,1
1,0.9,0,0.41,1,19,0,0,7,96,1539,1
0,0.97,1,0.18,1,16,0,1,2,32,813,1
1,0.65,1,0.11,1,18,0,0,15,10,1135,1
0,0.76,1,0.43,1,20,0,1,0,43,215,1
1,0.24,1,0.01,0,76,1,1,644,3538,574,0
1,0.02,3,0.03,0,70,0,1,94,7382,769,0
1,0.51,1,0.22,1,14,0,0,4,57,1288,1
1,0.09,4,0.08,0,141,0,1,150,8394,779,0
1,0.16,1,0.03,0,126,1,1,983,4894,549,0
0,0.94,0,0.29,1,8,0,0,19,29,715,1
0,0.57,1,0.33,1,4,0,0,8,41,1970,1
1,0.63,0,0.12,1,5,0,1,12,46,1186,1
1,0.72,1,0.46,1,2,0,1,10,24,1525,1
1,0.75,0,0.11,1,15,0,1,4,67,736,1
1,0.09,1,0.01,1,33,1,0,226,3856,249,0
1,0.19,4,0.01,0,123,1,1,203,3211,130,0
1,0.25,1,0.09,0,142,1,0,745,6129,493,0
1,0.12,2,0.04,1,137,0,1,446,1014,309,0
0,0.71,1,0.03,0,2,0,1,16,22,1707,1
1,0.29,3,0.04,0,47,0,1,271,2742,782,0
1,0.9,0,0.19,1,3,0,1,8,54,1359,1
1,0.21,4,0.03,0,124,1,1,525,5799,588,0
1,0.09,2,0.06,0,123,1,0,261,3690,524,0
0,0.56,0,0.45,1,2,0,1,13,38,292,1
1,0.28,2,0.05,0,109,1,1,199,1738,490,0
1,0.23,4,0.03,0,75,0,1,686,7032,307,0
1,0.12,1,0.09,0,118,1,1,125,4569,942,0
1,0.62,0,0.41,1,12,0,0,20,17,1734,1
0,0.64,0,0.25,0,0,0,1,7,77,846,1
1,0.2,1,0.1,0,74,1,1,704,8840,797,0
0,0.95,1,0.31,1,16,0,1,11,52,246,1
1,0.27,2,0.04,0,96,0,0,505,1285,625,0
1,0.09,4,0.1,0,79,1,1,538,3833,924,0
1,0.08,1,0.07,0,98,1,1,320,9479,451,0
1,0.19,4,0.06,0,55,0,1,637,1163,946,0
1,0.14,1,0.08,0,140,1,1,597,9257,847,0
1,0.25,1,0.02,0,80,0,1,677,795,583,0
1,0.02,4,0.08,0,53,0,1,418,6215,798,0
1,0.71,0,0.09,1,10,1,0,15,41,624,1
1,0.61,0,0.06,1,11,0,0,1,90,1346,1
0,0.84,1,0.34,1,16,0,1,18,72,191,1
0,0.53,1,0.35,0,16,0,0,13,43,1683,1
0,0.55,0,0.5,1,19,0,0,19,87,1501,1
1,0.13,1,0.01,0,62,0,1,313,7349,471,0
1,0.26,4,0.07,0,114,1,1,961,6573,905,0
1,0.13,4,0.06,0,134,0,1,719,783,910,0
0,0.61,0,0.19,1,4,0,1,19,83,547,1
1,0.24,4,0.05,0,91,1,0,877,6255,824,0
1,0.58,0,0.26,1,3,0,0,0,65,1168,1
1,0.15,4,0.06,0,121,1,1,254,1339,944,0
0,0.87,0,0.3,1,5,0,1,0,39,1843,1
1,0.28,4,0.07,0,89,0,0,1000,4771,189,0
1,0.03,2,0.06,0,81,0,0,408,5032,896,0
1,0.22,1,0.09,0,118,1,1,198,6899,727,0
0,0.93,1,0.03,0,5,0,0,9,25,1017,1
1,0.16,1,0.02,0,72,0,0,723,6444,473,0
1,0.13,4,0.06,0,137,0,0,134,6105,914,0
1,0.7,0,0.42,1,10,0,0,7,37,1548,1
0,0.75,0,0.1,0,16,0,0,14,22,963,1
0,0.87,0,0.2,1,11,0,0,10,51,357,1
0,0.61,0,0.2,0,9,0,1,10,68,270,1
0,0.79,0,0.02,1,6,0,1,15,33,1483,1
0,0.96,1,0.07,1,16,0,0,6,85,1486,1
0,0.93,0,0.49,1,16,0,0,4,49,1571,1
1,0.01,2,0.1,0,120,1,0,921,1256,712,0
0,0.71,1,0.03,1,6,0,1,2,17,1880,1
0,0.82,1,0.38,1,19,0,0,19,78,315,1
1,0.26,4,0.01,0,97,1,1,369,3342,164,0
1,0.26,3,0.04,1,145,1,0,597,5195,721,0
0,0.86,1,0.44,1,10,0,1,1,95,420,1
1,0.25,4,0.06,0,115,0,1,488,1250,713,0
1,0.28,1,0.02,0,136,0,1,566,3452,953,0
0,0.83,1,0.25,1,2,0,0,11,88,656,1
0,0.73,1,0.33,1,18,0,1,11,96,656,1
0,0.65,0,0.45,0,6,0,0,3,37,1319,1
0,0.82,0,0.24,1,8,0,0,0,96,1040,1
1,0.22,1,0.05,0,74,0,1,548,1721,357,0
1,0.68,1,0.0,1,11,0,0,9,44,392,1
1,0.14,4,0.02,0,140,0,1,922,8397,227,0
0,0.71,0,0.49,1,19,0,0,5,18,1599,1
0,0.57,1,0.1,1,14,0,0,10,32,1879,1
0,0.62,1,0.25,1,5,0,1,0,79,1822,1
1,0.52,1,0.04,0,17,0,0,14,49,1607,1
1,0.09,4,0.02,0,33,0,1,217,9828,533,0
1,0.29,2,0.07,0,55,1,0,680,5589,270,0
1,0.25,4,0.02,1,26,1,1,490,9973,969,0
1,0.59,0,0.27,1,13,0,1,15,26,1510,1
1,0.66,0,0.11,1,12,0,1,19,40,925,1
1,0.88,0,0.15,0,1,0,1,14,58,1325,1
0,0.66,0,0.17,1,1,0,1,0,80,1229,1
1,0.65,0,0.38,1,11,0,0,17,43,1753,1
1,0.06,3,0.04,0,79,1,0,824,2540,343,0
1,0.52,1,0.14,1,10,1,0,16,78,1418,1
1,0.08,4,0.1,0,88,0,1,182,1273,692,0
1,0.24,1,0.03,0,125,0,1,472,4161,125,0
1,0.13,3,0.02,1,57,1,1,420,1052,643,0
1,0.1,2,0.05,0,82,0,1,187,587,941,0
1,0.88,0,0.4,0,5,0,1,10,52,1023,1
1,0.27,4,0.07,0,123,1,1,209,1743,123,0
1,0.61,1,0.33,0,16,1,0,6,62,1152,1
1,0.07,1,0.0,0,121,0,1,743,7256,545,0
0,0.86,0,0.13,0,5,0,0,17,96,451,1
1,0.03,2,0.02,0,111,0,1,373,488,672,0
1,0.75,1,0.06,1,3,0,0,12,84,803,1
1,0.03,4,0.07,0,53,0,1,956,9716,669,0
1,0.18,2,0.06,0,123,0,1,963,1484,862,0
1,0.28,3,0.01,0,72,0,0,260,977,191,0
0,0.83,1,0.12,0,18,0,0,11,91,1892,1
1,0.14,4,0.02,0,50,0,1,175,6179,569,0
0,0.63,1,0.37,1,6,0,1,1,27,1891,1
1,0.15,1,0.07,0,88,0,0,676,2351,492,0
1,0.21,4,0.03,0,72,1,1,490,5279,117,0
0,0.85,1,0.22,0,8,0,0,17,43,1318,1
1,0.04,2,0.0,0,23,1,1,295,5954,529,0
1,0.28,4,0.1,1,108,0,1,876,5608,368,0
1,0.23,1,0.03,0,129,1,1,108,2758,194,0
1,0.1,3,0.02,0,105,1,1,472,807,319,0
1,0.09,1,0.04,0,67,0,1,477,3550,849,0
1,0.11,4,0.0,0,67,0,0,959,5632,623,0
0,0.73,1,0.33,1,13,0,0,1,69,1246,1
1,0.91,0,0.45,1,12,0,1,9,72,912,1
1,0.13,1,0.06,0,48,1,1,215,4682,355,0
1,0.17,3,0.06,0,36,1,0,854,2029,145,0
1,0.6,1,0.36,1,7,0,0,12,14,294,1
